price,Brand,num_votes,num_reviews,Ratings,os,utility,thickness,weight,warranty,screen_size,resolution,ppi,antiglare,aspect_ratio,touchscreen,processor,cores,threads,cache,graphic_card,ram,hard_disk,battery1,hdmi,wifi,usb,camera,others
31990,Lenovo,84,1,4.4,OS: Windows 11,Utility: Performance,Thickness: 19.9 mmAverage,1.65 kgAverage,1 Year Warranty,15.6 inchesLargest,1920 x 1080 pixelsAverage,~ 147 PPIHigh,Anti Glare,Anti Glare,Anti Glare,7th Gen AMD Ryzen 3 7320U,4 x 2.4 GHz (Turbo Speed upto 4.1 GHz) Cores,"Quad Core, 8 Threads",4 MB Cache,AMD Radeon Graphics Graphics,8 GB LPDDR5 RAMAverage,512 GB SSD,,"Ethernet (LAN), HDMI, Multi Card Reader","WiFi, Bluetooth","2 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
172990,Lenovo,70,,4.65,OS: Windows 11,Utility: Gaming,Utility: Gaming,Utility: Gaming,1 Year Warranty,16 inchesAverage,2560 x 1600 pixelsAverage,~ 184 PPIAverage,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i7 13700H,6 x (Turbo Speed upto 5 GHz) Performance Cores  8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,"14 Cores (6P + 8E), 20 Threads",24 MB Cache,"16 GB, NVIDIA GeForce RTX 4090 GraphicsLargest",32 GB DDR5 RAMLargest,1 TB SSD,['3 Cell Battery'],"Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.1","3 x USB 3.0, 2 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
292990,MSI,94,,4.2,OS: Windows 11,Utility: Performance,Thickness: 19.95 mmAverage,1.88 kgLight,2 Year Warranty,16 inchesAverage,3840 x 2400 pixelsBest,~ 283 PPIHighest,Anti Glare,Anti Glare,Anti Glare,13th Gen Intel Core i9 13900H,6 x 2.6 GHz (Turbo Speed upto 5.4 GHz) Performance Cores  8 x 1.9 GHz (Turbo Speed upto 4.1 GHz) Efficient Cores,"14 Cores (6P + 8E), 20 Threads",24 MB Cache,"8 GB, NVIDIA GeForce RTX 4070 GraphicsAverage",32 GB DDR5 RAMLargest,1 TB SSD,"['99.9\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.3","1 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
47990,Acer,431,10,4.2,OS: Windows 11,"Utility: Gaming, Performance",Thickness: 19.9 mmAverage,2.1 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,12th Gen Intel Core i5 12450H,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Octa Core (4P + 4E), 12 Threads",12 MB Cache,"4 GB, NVIDIA GeForce GTX 1650 GraphicsLargest",8 GB DDR4 RAMAverage,512 GB SSD,['3 Cell Battery'],"Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.1","3 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
66150,HP,87,,4.4,OS: Windows 11,Utility: Performance,Thickness: 17.9 mmSlim,1.74 kgAverage,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,13th Gen Intel Core i5 1340p,4 x 1.9 GHz (Turbo Speed upto 4.6 GHz) Performance Cores  8 x 1.4 GHz (Turbo Speed upto 3.4 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",12 MB Cache,Intel Integrated Intel Iris Xe Graphics Graphics,16 GB DDR4 RAMLargest,512 GB SSD,['41\u2009Wh BatteryGood'],HDMI,"WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,Backlit Keyboard
131990,Asus,77,,4.5,OS: Windows 11,Utility: Gaming,Thickness: 24.9 mmThick,2.2 kgAverage,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,7th Gen AMD Ryzen 9 7940HS,8 x 4 GHz (Turbo Speed upto 5.2 GHz) Cores,"Octa Core, 16 Threads",16 MB Cache,"6 GB, NVIDIA GeForce RTX 4050 GraphicsAverage",16 GB DDR4 RAMAverage,1 TB SSD,['4 Cell Battery'],"Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
179990,Asus,112,,4.4,OS: Windows 11,Utility: Gaming,Thickness: 30.4 mmThick,2.5 kgHeavy,1 Year Warranty,16 inchesAverage,2560 x 1600 pixelsAverage,~ 189 PPIAverage,Anti Glare,Anti Glare,Anti Glare,13th Gen Intel Core i9 13980HX,8 x (Turbo Speed upto 5.6 GHz) Performance Cores  16 x (Turbo Speed upto 4 GHz) Efficient Cores,"24 Cores (8P + 16E), 32 Threads",36 MB Cache,"8 GB, NVIDIA GeForce RTX 4060 GraphicsAverage",16 GB DDR5 RAMAverage,1 TB SSD,['4 Cell Battery'],"Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
79990,Asus,266,16,4.4,OS: Windows 11,Utility: Performance,Thickness: 18.9 mmAverage,1.8 kgAverage,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsGood,~ 142 PPIAverage,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,12th Gen Intel Core i5 12450H,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Octa Core (4P + 4E), 12 Threads",12 MB Cache,"4 GB, NVIDIA GeForce RTX 3050 GraphicsAverage",16 GB DDR4 RAMAverage,512 GB SSD,"['63\u2009Wh, 3 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.0","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
41490,HP,92,,4.05,OS: Windows 11,Utility: Everyday Use,Thickness: 17.9 mmSlim,1.69 kgAverage,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,12th Gen Intel Core i3 1215U,2 x 1.2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Hexa Core (2P + 4E), 8 Threads",10 MB Cache,Intel UHD Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,['3 Cell Battery'],HDMI,"WiFi, Bluetooth v5.2","2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
76990,MSI,121,4,4.25,OS: Windows 11,Utility: Performance,Thickness: 24.9 mmThick,2.25 kgHeavy,2 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,12th Gen Intel Core i5 12450H,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Octa Core (4P + 4E), 12 Threads",12 MB Cache,"6 GB, NVIDIA GeForce RTX 3050 GraphicsLargest",16 GB DDR5 RAMAverage,512 GB SSD,"['53.5\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.2","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
129990,Acer,102,1,4.25,OS: Windows 11,Utility: Performance,Thickness: 2.6 mmUltra Slim,2.6 kgHeavy,1 Year Warranty,16 inchesLarge,2560 x 1600 pixelsGood,~ 142 PPIAverage,Anti Glare,Anti Glare,Anti Glare,13th Gen Intel Core i7 13700HX,8 x (Turbo Speed upto 5 GHz) Performance Cores  8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,"16 Cores (8P + 8E), 24 Threads",30 MB Cache,"8 GB, NVIDIA GeForce RTX 4060 GraphicsLarge",16 GB DDR5 RAMAverage,1 TB SSD,"['90\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.1","3 x USB 3.0, 2 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
79990,Asus,100,,4.3,OS: Windows 11,Utility: Performance,Thickness: 18.9 mmAverage,1.4 kgLight,1 Year Warranty,14 inchesAverage,1920 x 1200 pixelsGood,~ 162 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i5 13500H,4 x (Turbo Speed upto 4.7 GHz) Performance Cores  8 x (Turbo Speed upto 3.5 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",18 MB Cache,"4 GB, NVIDIA GeForce RTX 2050 GraphicsAverage",16 GB DDR4 RAMAverage,512 GB SSD,"['50\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
87990,Asus,115,,4.35,OS: Windows 11,Utility: Gaming,Thickness: 20 mmThick,1.8 kgAverage,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsGood,~ 283 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i5 13500H,4 x (Turbo Speed upto 4.7 GHz) Performance Cores  8 x (Turbo Speed upto 3.5 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",18 MB Cache,"4 GB, NVIDIA Geforce RTX 3050  GraphicsAverage",16 GB DDR4 RAMAverage,512 GB SSD,"['50\u2009Wh, 3 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
59519,Asus,321,17,4.35,OS: Windows 11,Utility: Gaming,2.6 kgHeavy,2.6 kgHeavy,1 Year Warranty,17.3 inchesLargest,1920 x 1080 pixelsAverage,~ 127 PPILow,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,11th Gen Intel Core i5 11400H,6 x 2.2 GHz (Turbo Speed upto 4.5 GHz) Cores,"Hexa Core, 12 Threads",12 MB Cache,"4 GB, NVIDIA GeForce RTX 2050 GraphicsLargest",8 GB DDR4 RAMAverage,512 GB SSD,"['48\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.2","3 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
61990,Asus,94,,4.4,OS: Windows 11,"Utility: Gaming, Performance",Thickness: 24.5 mmThick,2.3 kgHeavy,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,11th Gen Intel Core i5 11400H ,6 x 2.2 GHz (Turbo Speed upto 4.5 GHz) Cores,"Hexa Core, 12 Threads",12 MB Cache,"4 GB, NVIDIA GeForce RTX 2050 GraphicsLargest",16 GB DDR4 RAMAverage,512 GB SSD,"['48\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.2","3 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
32990,Acer,783,16,3.95,OS: Windows 11,Utility: Everyday Use,Thickness: 21.6 mmThick,1.5 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1080 pixelsAverage,~ 135 PPILow,,,,11th Gen Intel Core i5  1135G7,4 x 2.4 GHz (Turbo Speed upto 4.2 GHz) Cores,"Quad Core, 8 Threads",8 MB Cache,‎Intel Iris Xe Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"['45.5\u2009Wh, 2 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v4.2","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
54990,HP,73,,4.05,OS: Windows 11,Utility: Gaming,Thickness: 23 mmThick,2.37 kgHeavy,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 137 PPILow,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,5th Gen AMD Ryzen 5  5600H ,6 x 3.3 GHz (Turbo Speed upto 4.2 GHz) Cores,"Hexa Core, 12 Threads",16 MB Cache,"4 GB, NVIDIA GeForce GTX 1650 GraphicsLargest",8 GB DDR4 RAMAverage,512 GB SSD,"['52.5\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
159990,Asus,69,6,4.6,OS: Windows 11,Utility: Everyday Use,Thickness: 19.9 mmAverage,1.9 kgAverage,1 Year Warranty,16 inchesLarge,3200 x 2000 pixelsGood,~ 236 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i9 13900H,6 x 2.6 GHz (Turbo Speed upto 5.4 GHz) Performance Cores  8 x 1.9 GHz (Turbo Speed upto 4.1 GHz) Efficient Cores,"14 Cores (6P + 8E), 20 Threads",24 MB Cache,"6 GB, NVIDIA GeForce RTX 4050 GraphicsAverage",16 GB DDR5 RAMAverage,1 TB SSD,"['96\u2009Wh, 6 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
99990,Acer,182,7,4.35,OS: Windows 11,Utility: Performance,2.6 kgHeavy,2.6 kgHeavy,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsAverage,~ 142 PPIAverage,Anti Glare,Anti Glare,Anti Glare,13th Gen Intel Core i5 13500HX,6 x (Turbo Speed upto 4.7 GHz) Performance Cores  8 x (Turbo Speed upto 3.5 GHz) Efficient Cores,"14 Cores (6P + 8E), 20 Threads",24 MB Cache,"6 GB, NVIDIA GeForce RTX 4050 GraphicsAverage",16 GB DDR5 RAMLargest,512 GB SSD,"['90\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.1","3 x USB 3.0, 2 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
40990,Realme,265,39,4.15,OS: Windows 11,Utility: Performance,Thickness: 14.9 mmSlim,1.37 kgLight,1 Year Warranty,14 inchesSmall,2160 x 1440 pixelsGood,~ 185 PPIHigh,Anti Glare,Anti Glare,Anti Glare,11th Gen Intel Core i5 11320H,4 x 2.5 GHz (Turbo Speed upto 4.5 GHz) Cores,"Quad Core, 8 Threads",8 MB Cache,Intel Iris Xe Graphics Graphics,8 GB LPDDR4X RAMAverage,512 GB SSD,,Thunderbolt,"WiFi, Bluetooth","1 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
109990,HP,123,4,4.55,OS: Windows 11,Utility: Gaming,Thickness: 22.5 mmThick,2.37 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,13th Gen Intel Core i7 13700H,6 x (Turbo Speed upto 5 GHz) Performance Cores  8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,"14 Cores (6P + 8E), 20 Threads",24 MB Cache,"6 GB, NVIDIA GeForce RTX 4050 GraphicsAverage",16 GB DDR4 RAMLargest,512 GB SSD,"['70\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","3 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
84000,Acer,133,3,4.65,OS: Windows 11,"Utility: Everyday Use, Gaming, Performance",Thickness: 26.9 mmThick,2.5 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,7th Gen AMD Ryzen 7 7735HS,8 x 3.2 GHz (Turbo Speed upto 4.75 GHz) Cores,"Octa Core, 16 Threads",16 MB Cache,"4 GB, NVIDIA GeForce RTX 3050 GraphicsAverage",16 GB DDR5 RAMAverage,512 GB SSD,"['57\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.2","3 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
69990,Asus,123,7,4.25,OS: Windows 11,Utility: Everyday Use,Thickness: 19 mmAverage,1.5 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1200 pixelsGood,~ 162 PPIHigh,Touch Screen,16:10 Aspect Ratio,16:10 Aspect Ratio,5th Gen AMD Ryzen 7 5800H,8 x 3.2 GHz (Turbo Speed upto 4.4 GHz) Cores,"Octa Core, 16 Threads",16 MB Cache,AMD Radeon Graphics Graphics,16 GB DDR4 RAMAverage,512 GB SSD,['3 Cell Battery'],HDMI,"WiFi, Bluetooth v5.0","1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
75990,Asus,91,,4.3,OS: Windows 11,Utility: Performance,Thickness: 17.9 mmSlim,1.7 kgAverage,1 Year Warranty,15.6 inchesAverage,2880 x 1620 pixelsGood,~ 212 PPIHigh,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,13th Gen Intel Core i5 13500H,4 x (Turbo Speed upto 4.7 GHz) Performance Cores  8 x (Turbo Speed upto 3.5 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",18 MB Cache,Intel Integrated Iris Xe Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,['4 Cell Battery'],"HDMI, Thunderbolt","WiFi, Bluetooth v5.0","1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
64990,Asus,118,,4.05,OS: Windows 11,Utility: Performance,Thickness: 19.9 mmAverage,1.7 kgAverage,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:09 Aspect Ratio,16:09 Aspect Ratio,13th Gen Intel Core i5 13500H,4 x (Turbo Speed upto 4.7 GHz) Performance Cores  8 x (Turbo Speed upto 3.5 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",18 MB Cache,Integrated Intel iris Xe Graphics Graphics,16 GB DDR4 RAMLargest,512 GB SSD,['3 Cell Battery'],HDMI,"WiFi, Bluetooth v5.0","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
24551,Lenovo,"1,076",20,4,OS: Windows 11,"Utility: Everyday Use, Business, Performance","Utility: Everyday Use, Business, Performance","Utility: Everyday Use, Business, Performance",1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,,,,Intel Celeron  N4020,2 x 1.1 GHz (Turbo Speed upto 2.8 GHz) Cores,"Dual Core, 2 Threads",4 MB Cache,Intel Integrated Intel UHD Graphics Graphics,8 GB DDR4 RAMLargest,256 GB SSD,,"Ethernet (LAN), HDMI","WiFi, Bluetooth","1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
40990,Honor,727,,4.3,OS: Windows 11,Utility: Performance,Thickness: 17 mmSlim,1.54 kgLight,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,16:9  Aspect Ratio,16:9  Aspect Ratio,16:9  Aspect Ratio,5th Gen AMD Ryzen 5  5500U,6 x 2.1 GHz (Turbo Speed upto 4 GHz) Cores,"Hexa Core, 12 Threads",8 MB Cache,AMD Radeon Graphics,16 GB DDR4 RAMLargest,512 GB SSD,"['56\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth v5.0","1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
48990,Honor,465,,4.15,OS: Windows 11,Utility: Everyday Use,Thickness: 18 mmSlim,1.75 kgHeavy,1 Year Warranty,16 inchesLargest,1920 x 1200 pixelsGood,~ 142 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,12th Gen Intel Core i5 12450H,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Octa Core (4P + 4E), 12 Threads",12 MB Cache,Intel UHD Graphics Graphics,16 GB DDR4 RAMLargest,512 GB SSD,['60\u2009Wh BatteryGood'],HDMI,"WiFi, Bluetooth","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
41490,HP,666,16,4.25,OS: Windows 11,Utility: Performance,1.69 kgAverage,1.69 kgAverage,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,"250 nits, 141 ppi, Color Gamut: 45%NTSC Aspect Ratio","250 nits, 141 ppi, Color Gamut: 45%NTSC Aspect Ratio",5th Gen AMD Ryzen 5 5500U,6 x 2.1 GHz (Turbo Speed upto 4 GHz) Cores,"Hexa Core, 12 Threads",8 MB Cache,AMD Radeon AMD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"['41\u2009Wh, 3 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.0","2 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
45790,HP,104,4,4.65,OS: Windows 11,Utility: Performance,1.75 kgHeavy,1.75 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,7th Gen AMD Ryzen 5 7520U,4 x 2.8 GHz (Turbo Speed upto 4.3 GHz) Cores,"Quad Core, 8 Threads",4 MB Cache,AMD Radeon AMD Graphics,8 GB LPDDR5 RAMAverage,512 GB SSD,"['41\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
56990,HP,88,,4.7,OS: Windows 11,Utility: Gaming,Thickness: 23 mmThick,2.37 kgHeavy,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 137 PPILow,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,5th Gen AMD Ryzen 5  5600H ,6 x 3.3 GHz (Turbo Speed upto 4.2 GHz) Cores,"Hexa Core, 12 Threads",16 MB Cache,"4 GB, AMD Radeon RX 6500M Graphics GraphicsLargest",8 GB DDR4 RAMAverage,512 GB SSD,"['52.5\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI, Multi Card Reader","WiFi, Bluetooth","2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
42990,HP,"1,336",,4.05,OS: Windows 11,Utility: Performance,Thickness: 17.9 mmSlim,1.46 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1080 pixelsAverage,~ 157 PPIHigh,Anti Glare,Anti Glare,Anti Glare,12th Gen Intel Core i3 1215U,2 x 1.2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Hexa Core (2P + 4E), 8 Threads",10 MB Cache,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"['41\u2009Wh, 3 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.0","2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
429990,Asus,68,,4.5,OS: Windows 11,Utility: Gaming,Thickness: 20.5 mmSlim,2.67 kgAverage,1 Year Warranty,16 inchesSmallest,3840 x 2400 pixelsBest,~ 283 PPIHighest,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,7th Gen AMD Ryzen 9  7945HX ,16 x 2.5 GHz (Turbo Speed upto 5.4 GHz) Cores,"16 Cores, 32 Threads",64 MB Cache,"16 GB, NVIDIA GeForce RTX 4090 GraphicsLargest",32 GB DDR5 RAMAverage,2 TB SSD,"['90\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.2","2 x USB 3.0, 2 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
32990,Acer,"1,170",4,4.15,OS: Windows 11,"Utility: Everyday Use, Performance",Thickness: 18.9 mmSlim,1.7 kgAverage,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,Intel Core i3 N305,8 x (Turbo Speed upto 3.8 GHz) Cores,"Octa Core, 8 Threads",6 MB Cache,Intel Integrated UHD Graphics,8 GB LPDDR5 RAMAverage,512 GB SSD,"['40\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.1","2 x USB 3.0, 1 x USB Type-C",,
30990,Acer,"1,075",14,4.1,OS: Windows 11,"Utility: Everyday Use, Performance",Thickness: 18.9 mmSlim,1.7 kgAverage,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,Intel Core i3 N305,8 x (Turbo Speed upto 3.8 GHz) Cores,"Octa Core, 8 Threads",6 MB Cache,Intel Integrated UHD Graphics,8 GB LPDDR5 RAMAverage,256 GB SSD,"['40\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.1","2 x USB 3.0, 1 x USB Type-C",,
64990,Acer,129,1,4.2,OS: Windows 11,"Utility: Everyday Use, Gaming, Performance",Thickness: 26.9 mmThick,2.5 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,7th Gen AMD Ryzen 5 7535HS,6 x 3.3 GHz (Turbo Speed upto 4.55 GHz) Cores,"Hexa Core, 12 Threads",16 MB Cache,"4 GB, NVIDIA GeForce RTX 3050 GraphicsLargest",8 GB DDR5 RAMAverage,512 GB SSD,"['57\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.2","3 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
116990,MSI,77,,4.5,OS: Windows 11,Utility: Performance,Thickness: 24.9 mmThick,2.25 kgHeavy,2 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,13th Gen Intel Core i7 13620H,6 x (Turbo Speed upto 4.9 GHz) Performance Cores  4 x (Turbo Speed upto 3.6 GHz) Efficient Cores,"10 Cores (6P + 4E), 16 Threads",24 MB Cache,"8 GB, NVIDIA GeForce RTX 4060 GraphicsLarge",16 GB DDR5 RAMAverage,1 TB SSD,"['53.5\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.2","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
